Date,Close/Last,Volume,Open,High,Low
5/5/2020,$34.99 ,8242,$35.61 ,$36.01 ,$32 
5/4/2020,$34.88 ,12012,$36.50 ,$37 ,$34.50 
5/1/2020,$36.58 ,13190,$39 ,$39 ,$35.26 
4/30/2020,$37.01 ,16923,$38 ,$39.48 ,$34.73 
4/29/2020,$36.26 ,30940,$38.06 ,$39.51 ,$34.05 
4/28/2020,$39.51 ,31642,$42 ,$42 ,$38 
4/27/2020,$41.25 ,114456,$39.44 ,$46.49 ,$37.00 
4/24/2020,$37.57 ,186114,$27 ,$54.32 ,$25.50 
4/23/2020,$27.11 ,50904,$33.04 ,$33.04 ,$20.82 
4/22/2020,$33.09 ,24968,$37.26 ,$37.89 ,$31.14 
4/21/2020,$38.90 ,42242,$39.51 ,$40 ,$36 
4/20/2020,$37.16 ,121917,$44.31 ,$48.85 ,$35.00 
4/17/2020,$47.83 ,191173,$48.99 ,$63.56 ,$42.50 
4/16/2020,$59 ,353517,$76.50 ,$102.05 ,$51.51 
4/15/2020,$34.69 ,361118,$4.99 ,$134 ,$4.99 
4/14/2020,$4.76 ,1074,$4.51 ,$4.76 ,$4.51 
4/13/2020,$3.81 ,1603,$4.23 ,$4.23 ,$3.81 
4/9/2020,$4.58 ,4936,$5.45 ,$5.45 ,$4.58 
4/8/2020,$4.05 ,4170,$3.68 ,$4.05 ,$3.68 
4/7/2020,$4.32 ,234,$4.32 ,$4.32 ,$4.32 
4/6/2020,$4.01 ,N/A,$4.01 ,$4.01 ,$4.01 
4/3/2020,$4.01 ,284,$4.01 ,$4.01 ,$4.01 
4/2/2020,$3.67 ,273,$3.67 ,$3.67 ,$3.67 
4/1/2020,$4.44 ,N/A,$4.44 ,$4.44 ,$4.44 
