Date,Close/Last,Volume,Open,High,Low
07/08/2020,$54.93,4305841,$51.02,$55.22,$50.98
07/07/2020,$50.64,2376104,$49.8,$51.47,$49.25
07/06/2020,$50.16,3395149,$49.7,$50.72,$49.15
07/02/2020,$48.86,3812545,$49.61,$51.54,$48.22
07/01/2020,$49.06,3227563,$47.53,$49.93,$46.608
06/30/2020,$47.57,2940539,$47.68,$48.48,$46.93
06/29/2020,$47.45,3467501,$46.01,$47.9,$45.21
06/26/2020,$45.3,13892940,$45.88,$46.675,$44.14
06/25/2020,$45.8,6620468,$45.84,$46.03,$43.42
06/24/2020,$46.68,6945038,$45,$47.14,$44.45
06/23/2020,$45.49,3879130,$46.24,$46.935,$44.96
06/22/2020,$45.56,5867592,$46.77,$47.35,$44.92
06/19/2020,$46.72,16133820,$46.81,$49.67,$45.9301
06/18/2020,$45.72,30687900,$43.29,$47.1897,$43.28
06/17/2020,$39.04,55172910,$52.15,$52.23,$37.81
06/16/2020,$52.76,8654383,$52.37,$55.02,$51.37
06/15/2020,$50.45,5162083,$47.53,$51.195,$46.76
06/12/2020,$48.63,4586801,$50,$50.16,$46.85
06/11/2020,$47.66,6067354,$45.99,$49.41,$45.4203
06/10/2020,$49.35,10607690,$52.5,$52.51,$47.8388
06/09/2020,$51.58,3147889,$52.22,$53.54,$51.5
06/08/2020,$52.9,3501217,$55.36,$55.5,$52.02
06/05/2020,$54.59,5897615,$53.11,$55.85,$51.49
06/04/2020,$51.64,5493436,$53.3,$54.06,$50.51
06/03/2020,$53.32,6436108,$57.14,$57.19,$52.66
06/02/2020,$56.95,4196199,$59.8,$60,$56.2503
06/01/2020,$59.68,3487070,$58.18,$60.5843,$57.63
05/29/2020,$58.19,3777139,$55.74,$58.54,$55.31
05/28/2020,$55.8,4159889,$57,$60.17,$55.21
05/27/2020,$57.86,5874378,$59.75,$59.75,$52.5014
05/26/2020,$58.43,5301294,$59.83,$61.1585,$58.05
05/22/2020,$56.42,6710537,$60.84,$61.489,$55.8
05/21/2020,$59.93,8424943,$61,$61.7025,$57.52
05/20/2020,$64.17,8025467,$69.25,$69.4018,$62.34
05/19/2020,$67.04,6944614,$64.8,$70.36,$64.8
05/18/2020,$64.42,6485706,$61,$64.5,$60.58
05/15/2020,$58.375,4691479,$56.49,$58.48,$55.3601
05/14/2020,$56.98,4913853,$55.15,$57.8,$54.25
05/13/2020,$57.47,7477822,$58.77,$62.05,$54.61
05/12/2020,$59.27,7032034,$60.43,$63.8,$59.1002
05/11/2020,$59.58,4851349,$56.67,$59.98,$55.8505
05/08/2020,$57.28,4513958,$55.74,$57.8428,$54.37
05/07/2020,$54.49,8124638,$52.56,$55.88,$50.56
05/06/2020,$52.68,11216010,$47,$53.53,$46.5
05/05/2020,$44.37,5430121,$46.33,$46.5,$43.79
05/04/2020,$43.98,3294538,$41.75,$44.15,$41.57
05/01/2020,$43.25,6139682,$45.13,$46.48,$41.76
04/30/2020,$46.83,18043390,$47.51,$48.76,$45.54
04/29/2020,$48.985,9245125,$44.53,$49.28,$44.08
04/28/2020,$43,11042320,$39.73,$44.4199,$38.91
04/27/2020,$37.21,5050762,$38.21,$38.52,$36.91
04/24/2020,$37.73,3770642,$39.41,$40,$37.08
04/23/2020,$39.48,3512940,$38.44,$40.7002,$38.23
04/22/2020,$38.24,2796864,$37.38,$38.65,$37
04/21/2020,$35.51,6950460,$38.01,$38.89,$34.3401
04/20/2020,$39.01,3472118,$38,$40.55,$37.8
04/17/2020,$38.96,4873325,$40.83,$41.05,$38.7
04/16/2020,$38.79,4338997,$40.01,$40.3,$37.89
04/15/2020,$39.61,3543054,$39.3,$40.06,$38.3
04/14/2020,$41.4,4678929,$39.57,$41.8,$39.52
04/13/2020,$37.78,3081434,$38.24,$38.43,$36.08
04/09/2020,$38.06,6161788,$39.09,$41.75,$36.53
04/08/2020,$37.93,6193946,$36.25,$38.42,$34.86
04/07/2020,$35.04,4846992,$37.81,$38.38,$34.42
04/06/2020,$34.05,4792763,$30.81,$34.23,$30.61
04/03/2020,$28.69,3557997,$29.85,$30.4393,$27.55
04/02/2020,$29.92,3610558,$29.5,$31.57,$28.77
04/01/2020,$29.77,3839440,$29.94,$31.48,$29.11
