Date,Close/Last,Volume,Open,High,Low
08/17/2020,$15.605,13341130,$15.31,$15.62,$14.55
08/14/2020,$15.27,8058226,$15.28,$15.46,$15.0213
08/13/2020,$15.21,13478010,$15.22,$15.84,$14.9
08/12/2020,$15.41,12164230,$15.65,$15.79,$14.84
08/11/2020,$15.31,10984200,$15.44,$15.98,$14.9
08/10/2020,$15.265,22970200,$15.96,$17,$14.8
08/07/2020,$16.52,17088450,$17.21,$17.39,$16.3
08/06/2020,$16.64,10685810,$17.07,$17.4,$16.3618
08/05/2020,$16.925,11248250,$17.26,$17.9201,$16.8613
08/04/2020,$17.17,27040140,$19.15,$19.68,$16.57
08/03/2020,$19.18,39707880,$16.104,$19.44,$16.05
07/31/2020,$15.52,10567740,$16.552,$16.79,$15.38
07/30/2020,$16.42,18741630,$15.73,$17.5,$15.69
07/29/2020,$16.15,12391160,$15.88,$16.43,$15.32
07/28/2020,$16.1,13403280,$15.542,$16.54,$15.03
07/27/2020,$15.73,8577622,$15.26,$15.95,$14.85
07/24/2020,$15.145,10031730,$15.05,$15.5,$14.3
07/23/2020,$15.6,13753640,$16.42,$16.95,$15.07
07/22/2020,$16.41,10116580,$15.99,$17.2,$15.79
07/21/2020,$16.09,11766110,$16.89,$17.1,$16.02
07/20/2020,$16.32,30269520,$14.5,$17.2,$13.36
07/17/2020,$14.93,13502490,$15.65,$15.87,$14.53
07/16/2020,$15.83,10218440,$15.77,$16.22,$15.35
07/15/2020,$16.34,12947890,$16.33,$16.61,$15.6
07/14/2020,$16.5,20897480,$16.4,$16.65,$15.02
07/13/2020,$15.44,39069740,$17.395,$17.68,$15.3
07/10/2020,$15.18,30692790,$15.3,$16.4,$14.2
07/09/2020,$16.06,21460070,$17,$17.23,$15.59
07/08/2020,$16.66,31920550,$16.3,$18.1,$16.02
07/07/2020,$16.85,57404570,$15.77,$16.95,$14.11
07/06/2020,$17.61,63612870,$21.18,$21.47,$17.32
07/02/2020,$20.91,120960800,$20.37,$22.9,$19.75
07/01/2020,$19.18,125895700,$15.98,$20.39,$13.65
